Normalized_Route,Average Oeperational Cost,Mean_Occupancy_Rate,Avg_arr_delay,Total_trip,Average Round Trip Revenue Per Passenger,PROFIT
CAE-DFW,60030.64800389046,0.6568393685470597,6.702154720933713,163.0,286.18426658551425,-17837.355
CAE-IAD,50310.90651162791,0.6420736434108527,2.2344961240310077,258.0,203.72373696872495,-19655.260000000002
CAE-IAH,59098.75041198502,0.6727677902621723,4.672784019975031,89.0,317.33157547791694,-11691.279999999999
CAE-LGA,54601.61695186041,0.6218572629808703,-0.8771284422955645,67.0,273.5368937048504,-16228.435000000001
CAE-ORD,56189.17711365246,0.633143069190028,5.0026674570243035,241.0,401.5897959183674,-904.415
CAE-PHL,51171.63146443515,0.6406485355648536,-1.5418410041841004,239.0,319.63163129973475,-5732.785
CAK-CLT,39356.66459936834,0.654080301789683,1.005911533691608,412.0,370.0367132867133,13628.64
CAK-DCA,40283.41024409144,0.6584463386284386,14.162594721714136,87.0,192.0,-10389.945
CAK-EWR,46798.76170143298,0.6654847632867766,32.28378378378379,148.0,394.39583333333337,10352.515
CAK-IAH,54546.64309165526,0.6585519835841314,12.701771793054572,85.0,482.5601503759399,13621.41
CAK-LGA,43918.08666666666,0.6837500000000001,17.824921752738653,72.0,320.87307692307695,4747.555
CAK-MCO,50595.19776223776,0.6873110223110224,11.37021312021312,77.0,112.86125589476296,-30269.86
CAK-ORD,41488.48883002208,0.6463987490802061,15.015196656833826,450.0,305.90238095238095,2583.285
CAK-PHL,40674.619234431535,0.6662248460610678,9.281811761684644,177.0,279.7145593869732,1259.5149999999994
CAK-RSW,50065.85848484848,0.6296464646464646,-2.0454545454545454,44.0,190.41787790697674,-21679.145
CAK-TPA,50461.567272727276,0.631969696969697,7.863636363636363,33.0,195.9982866933181,-21264.78
CDC-SLC,36656.2612987013,0.657077922077922,8.92120787709023,154.0,25.57258064516129,-28696.08
CDV-YAK,25227.01009309967,0.641100082146769,-5.6673850574712645,83.0,11.0,-19328.89
CGI-ORD,44380.516631748585,0.667878726833199,22.211724415793714,68.0,73.64864864864865,-29867.695
CHA-CLT,47141.35990684677,0.6461429125912126,3.502740407795076,565.0,427.3095238095238,12602.244999999999
CHA-DCA,52378.25054886212,0.6570898408448609,2.503792949576082,81.0,385.4095238095238,2871.115
CHA-DFW,56650.877966101696,0.6343785310734462,9.045197740112993,177.0,240.40862068965518,-21708.215
CHA-DTW,52168.12597194882,0.6497268700787402,-3.032152230971129,127.0,496.2361111111111,16863.55
CHA-IAD,53130.8245214398,0.6589375514480281,0.4282908029634064,161.0,483.0615384615385,15143.215
CHA-LGA,56052.20153846154,0.6712820512820512,-4.846153846153846,78.0,252.29285714285714,-17481.295
CHA-ORD,54728.7659222149,0.6589887204277448,16.789233254994123,369.0,393.24252136752136,1712.63
CHA-PIE,40210.68,0.669,-10.48,25.0,58.356896551724134,-27719.525
CHA-SFB,51042.828571428574,0.6426785714285714,4.071428571428571,28.0,49.74458874458874,-40150.125
CHO-CLT,36703.05003805262,0.6531058785544613,1.1989603375998066,655.0,443.7583333333333,25832.925
CHO-LGA,42477.904026845645,0.6403187919463087,19.460554699537752,298.0,261.9318181818182,-4451.7
CHO-ORD,45433.832824358105,0.6502132091191396,10.948897297710506,324.0,347.5805555555555,4317.95
CHO-PHL,36045.320570081916,0.6496930759735158,-3.9858436823516006,133.0,458.33333333333337,28057.73
CHS-CLT,44919.803386520216,0.6508305846223841,3.0615291498765114,784.0,565.6736111111111,33267.545
CHS-CVG,52367.227692307686,0.6790384615384616,10.25,26.0,253.34888698630135,-13207.23
CHS-DAL,59380.66019933555,0.6581146179401993,-4.746816168327796,84.0,223.0587570621469,-25414.215
CHS-DCA,51192.34943381998,0.6590693246259652,5.078038956901652,512.0,162.32153065247388,-25182.64
CHS-DEN,69286.97333333333,0.6472222222222223,9.814814814814815,27.0,242.34012066365005,-33386.835
CHS-DFW,61855.850443756455,0.6196186790505676,10.853316723762068,170.0,399.6797657283204,-7988.710000000001
CHS-DTW,56444.82689655172,0.6303448275862069,9.327586206896552,58.0,462.5489189189189,6280.65
CHS-EWR,57315.59652258428,0.6354875782222449,13.106915102221768,339.0,232.89356955380578,-23266.989999999998
CHS-FLL,55040.86666666667,0.658611111111111,15.827777777777778,90.0,258.3450122399021,-16400.809999999998
CHS-HOU,59364.76539325843,0.680561797752809,1.3820224719101124,89.0,263.6008804108584,-18721.495
CHS-IAD,50986.276250273346,0.6589184479553902,7.099059591342182,269.0,257.7447916666667,-12407.29
CHS-IAH,59051.06930693069,0.651930693069307,3.477722772277228,202.0,389.2670689107653,-3732.525
CHS-IND,57104.06153846154,0.6169230769230769,22.5,13.0,275.42391304347825,-18802.525
CHS-JFK,53793.52036495719,0.6603070497852346,-2.044340424918562,372.0,145.7395183776933,-29924.805
CHS-LGA,56345.87950970378,0.6648982805583928,6.936531670084301,264.0,231.3811507936508,-20922.605
CHS-MDW,56775.75639097744,0.6553383458646617,7.060150375939849,133.0,199.1512358609133,-26086.1
CHS-MIA,50151.353399130145,0.6725043492806959,-0.522633744855967,244.0,281.26818783068785,-7613.005
CHS-ORD,57202.84029727498,0.6528950454170108,3.587514450867052,346.0,323.28686031253727,-10418.095000000001
CHS-PHL,51968.48056904927,0.6519358662965533,-0.7659611380985427,262.0,277.59903084903084,-11209.58
CHS-PIT,61352.782857142854,0.6285714285714286,42.89285714285714,14.0,235.00753228120516,-27408.98
CHS-SEA,86381.978125,0.65296875,-8.116935483870968,64.0,391.4476874719353,-30690.575
CHS-STL,56262.16,0.6925,5.375,4.0,369.75416666666666,-203.71000000000004
CID-CLT,55310.16315506917,0.6649287631633285,2.784015783461978,167.0,457.3938461538462,10171.205
CID-DEN,57654.29927199449,0.6316737239496977,14.483528175152541,197.0,202.79679023508137,-27612.305
CID-DFW,54686.559024422095,0.6432899634321536,5.939568701974717,247.0,338.6841022627094,-6609.115
CID-DTW,53662.809288917364,0.6494711923446508,13.877161441499677,223.0,378.77083333333337,83.63999999999987
CID-LAS,65690.67720930232,0.6543023255813953,-1.5465116279069768,43.0,268.70054945054943,-25948.28
CID-MSP,50385.19630595393,0.6591174127191077,15.137458351441403,234.0,493.99122807017545,19348.27
CID-ORD,48161.290056102895,0.6556882053587718,12.354219948849105,783.0,498.76153846153846,21834.94
CID-PGD,62465.12857142857,0.6378571428571429,-1.2976190476190477,42.0,153.43269230769232,-38426.5
CID-PIE,54070.97142857143,0.6314285714285715,4.957142857142857,35.0,154.37005649717514,-30156.239999999998
CID-SFB,62623.74666666667,0.6713333333333333,8.088888888888889,45.0,205.5081967213115,-30331.510000000002
CIU-DTW,42782.99,0.6556845238095238,18.838486140724946,70.0,112.41666666666666,-23451.225
CIU-MSP,46498.66896551724,0.6552298850574713,17.330696416497634,87.0,174.09259259259258,-19097.925
CKB-IAD,42390.4479799344,0.6629027590198726,26.6747848200313,71.0,204.13636363636363,-10685.615
CKB-ORD,48513.44337552742,0.6647319893733397,32.95100796999532,79.0,297.1625,-4353.635
CKB-SFB,44886.35636363637,0.6801515151515152,0.19696969696969702,33.0,62.3803324507208,-31639.68
CLE-CLT,49316.52887086058,0.6492830581627127,-1.2585474753925703,598.0,340.5233628626021,-552.335
CLE-DCA,49396.42191741685,0.6435646385363801,5.655833072345756,619.0,162.82789718112107,-23933.41
CLE-DEN,64830.01909090909,0.6411900252525252,1.7464832968497193,396.0,181.88247425613017,-37017.44
CLE-DFW,62751.18186772865,0.6526592983712189,10.148041306543945,296.0,372.25837095900306,-9590.985
CLE-DTW,45074.474678587256,0.653906334663317,-0.2897948376927244,402.0,451.16666666666663,18507.02
CLE-EWR,53386.453019000706,0.6509393757503001,18.6025000313654,490.0,454.9297560660816,10396.46
CLE-FLL,61194.749704855596,0.6543688511583624,-3.4660425261821644,274.0,183.58895134344982,-32587.185
CLE-IAD,49416.43159642401,0.6502674735864391,12.458681644026472,319.0,367.7598997493734,2963.9
CLE-IAH,63354.81077725879,0.6418853695324284,5.258312247118217,403.0,465.1070789421356,847.4749999999999
CLE-JAX,56686.61846153846,0.5934615384615385,5.923076923076923,13.0,254.23097235166202,-22357.13
CLE-JFK,51268.94310625389,0.6536649791402991,3.548387367291146,546.0,326.84722222222223,-3963.5699999999997
CLE-LAS,76555.0681442242,0.6496939792663476,2.5079460013670536,264.0,228.25919075672465,-42347.49
CLE-LAX,79684.72,0.6466113944223106,-5.703745019920318,250.0,210.87293388429754,-47887.875
CLE-LGA,52731.09004899003,0.653394488582622,10.874558303886925,1138.0,250.52955248264192,-15418.405
CLE-MCO,58869.55245580666,0.653389553964347,1.0055580570721,327.0,155.74893376158383,-33942.88
CLE-MDW,48059.81932290888,0.6561475946431243,4.634559099437148,326.0,91.63802576733612,-31441.175000000003
CLE-MIA,61555.169038471395,0.6372377610436624,2.8792828755011644,241.0,351.89080459770116,-12246.885
CLE-MKE,48507.31622047244,0.644425929316975,2.059055118110236,127.0,97.44442743417024,-31437.190000000002
CLE-MSP,56163.55063407181,0.6611766827943298,5.461118799233553,306.0,408.378107457899,2466.7
CLE-MSY,62774.75636363636,0.6307575757575757,11.530303030303031,33.0,244.99886877828055,-27452.475
CLE-MYR,41030.09142857143,0.5957142857142858,-5.928571428571429,7.0,192.66042780748663,-13905.98
CLE-ORD,50326.125987480125,0.6485134354417443,11.71947441698573,1184.0,243.66673716012087,-14182.3
CLE-PBI,63539.04210526316,0.6361842105263158,10.31578947368421,38.0,196.75751633986928,-34050.945
CLE-PGD,61334.14,0.641,4.3,20.0,139.26923076923077,-38992.825
CLE-PHL,48451.83629650627,0.6522622422223797,-1.9296825171851748,411.0,360.82392960812774,3184.365
CLE-PHX,74828.50274111675,0.6391878172588832,4.972434454968862,197.0,193.16579292267363,-45660.345
CLE-PIE,47144.332500000004,0.630625,-14.59375,16.0,138.5158536585366,-25259.65
CLE-RDU,54085.49291925466,0.6566066252587992,19.297412008281572,69.0,283.2421313718782,-12293.515
CLE-RSW,62426.08041958042,0.636520979020979,5.230769230769231,286.0,129.39157818532817,-41498.34
CLE-SAN,83283.43692307692,0.5989923076923077,19.273846153846154,25.0,419.71529484029486,-28809.245
CLE-SAV,53079.05411764706,0.6311764705882353,0.9411764705882355,17.0,201.66948356807512,-23203.010000000002
CLE-SFB,56431.07384615384,0.6523076923076923,-8.307692307692307,13.0,116.43093093093093,-36675.165
CLE-SFO,83301.35370078738,0.655984251968504,11.09095738032746,127.0,498.6939873045727,-13282.385
CLE-SLC,69617.4909090909,0.6518506493506493,0.7943722943722946,21.0,447.31339534883716,-6738.235000000001
CLE-SRQ,60649.119999999995,0.6852833333333334,6.531666666666667,24.0,201.9905303030303,-28167.985
CLE-STL,51346.54151898734,0.6488924050632912,5.768039990324921,158.0,212.17984068627453,-19267.915
CLE-TPA,59126.62184049079,0.6449079754601227,0.8715254108914641,163.0,119.52432773733473,-39195.825
CLL-DFW,35079.025074626865,0.6452985074626866,2.9748342877756233,335.0,256.71818181818185,2570.035
CLT-CMH,48644.490819011495,0.6441115325352613,6.954377817725275,649.0,355.9883330791521,1723.53
CLT-CMI,43073.88591820368,0.6286881849772787,7.211764705882352,86.0,447.125,17547.375
CLT-CRW,47469.58733151994,0.6594627996290233,9.142213949344534,389.0,547.5555555555555,29365.16
CLT-CVG,48782.77288826072,0.6535509893581642,3.8219921647078436,775.0,207.88034188034186,-17035.835
CLT-DAB,49297.01161950221,0.642527645186953,3.558145812024094,419.0,376.53953488372093,3588.095
CLT-DAL,59366.81880149813,0.6508171036204744,8.754214559386973,89.0,208.80913242009132,-27631.785
CLT-DAY,49041.900208429826,0.6478234136174155,3.8019142834999613,508.0,325.44632352941176,-2340.7899999999995
CLT-DCA,48062.616281833616,0.6621397283531409,1.553918865091767,760.0,181.46988663052724,-19395.95
CLT-DEN,67189.56409448819,0.6497480314960631,4.923710226284806,635.0,271.41919486277493,-27370.510000000002
CLT-DFW,59540.64973847127,0.64623262685997,6.715537357598203,893.0,292.7989239654264,-17173.78
CLT-DSM,57035.6294275492,0.6550945140131186,4.25,258.0,376.675,-3098.425
CLT-DTW,50959.47086169683,0.648390171011124,-1.922677610781432,950.0,379.69809739334505,2817.765
CLT-ECP,43358.80417132216,0.6456981688392303,8.72344816883923,179.0,391.3285714285714,11697.109999999999
CLT-EVV,39621.73340401219,0.6573942991366175,1.2638534218590398,176.0,479.7,28050.44
CLT-EWN,35642.51576540755,0.6540948906560636,-2.1973567134268537,500.0,448.8,27647.704999999998
CLT-EWR,52847.63299601196,0.6487785443668993,8.659660797167616,1000.0,153.51453518329413,-28386.795
CLT-EYW,45295.80714355073,0.6506398913883944,2.8350298939422807,333.0,489.95581395348836,23015.63
CLT-FAY,34188.65883043628,0.6460156555772995,2.994106090373281,510.0,572.3333333333334,44280.71
CLT-FLL,53943.67767584592,0.6499285714285714,5.847282139775668,609.0,185.6791269336724,-25258.545
CLT-FLO,33598.773962175015,0.6485288096625357,1.3199140198100878,251.0,1999.0,230222.75
CLT-FWA,51845.702420856614,0.6596125077591558,4.869703722302429,179.0,300.05686274509804,-7644.164999999999
CLT-GNV,39265.61808406041,0.6479230701093937,4.054860711280393,335.0,355.125,11288.58
CLT-GPT,52075.99391501931,0.636791827614936,-0.617283950617284,162.0,711.9722222222222,43057.165
CLT-GRR,42772.18543933055,0.657489539748954,4.387769031663298,239.0,497.70319432120675,27277.17
CLT-GSO,43326.41793470239,0.6510391069335302,-1.2074035080102463,743.0,686.0,50553.42
CLT-GSP,43377.372095938495,0.6495762075881665,-0.06714023065351826,772.0,746.75,58183.865
CLT-HHH,46535.135384615394,0.6543117408906882,9.053139734426285,247.0,415.32142857142856,12394.985
CLT-HOU,59109.09134320735,0.6707418283963228,5.509320735444331,88.0,169.67679479932164,-31652.034999999996
CLT-HPN,42675.201194620255,0.658985957278481,3.920089897605418,316.0,342.9236326109391,7134.075
CLT-HSV,47812.05996135331,0.6381618245304767,2.298253271408231,343.0,414.2730414746544,9529.72
CLT-HTS,46568.115625,0.6566796875,2.744140625,256.0,432.97916666666663,14894.369999999999
CLT-HVN,43964.05,0.6191666666666666,11.833333333333334,12.0,251.17226890756302,-8526.385
CLT-IAD,47731.15896125174,0.6492601751727152,2.3057776593224353,936.0,229.16486914006327,-13428.810000000001
CLT-IAH,59022.07491126242,0.6484742663668883,5.039792387543253,867.0,225.5099600456621,-25235.275
CLT-ILM,34845.29291369401,0.6559224107082952,-0.41547573785401715,732.0,586.4333333333333,46677.119999999995
CLT-IND,49335.207106017195,0.6497779369627508,1.3130372492836677,698.0,401.9182692307692,7444.765
CLT-ITH,45245.75076923077,0.7126923076923077,19.653846153846153,13.0,429.0,20892.1
CLT-JAN,52740.16436122033,0.645363497237844,5.968869755636291,283.0,449.9409090909091,9852.465
CLT-JAX,47539.03378532342,0.6535358514116412,0.7363067394176891,679.0,388.95146958304855,7874.465
CLT-JFK,53095.70177546977,0.653922085286867,2.9681467598044353,987.0,123.70664098972924,-32339.350000000002
CLT-LAS,78680.96952549742,0.6557083135689079,8.011640178468804,437.0,434.40510986733,-17122.405
CLT-LAX,80704.38547486033,0.6556331471135941,-0.6057648211456685,537.0,412.452380474086,-22031.46
CLT-LEX,47185.57843971631,0.6543735224586289,-0.3353080568720379,423.0,437.93137254901956,14709.175
CLT-LGA,53095.02611657193,0.6556718858258883,3.9647561908864515,1422.0,125.16138078843566,-32092.36
CLT-LIT,53712.41396094224,0.6365410969458514,2.2365711635576626,311.0,564.6005291005291,22621.66
CLT-LYH,34969.400461067504,0.6535750158518201,-4.8819301848049275,487.0,593.85,47230.725000000006
CLT-MCI,56130.044571005914,0.6615897083685545,2.854897112072772,336.0,368.38943335709195,-2754.3849999999998
CLT-MCO,50307.245624999996,0.650140625,2.638208746089677,960.0,185.63656600851724,-21618.285
CLT-MDT,39303.84141732284,0.6562893700787401,0.31086575192952365,508.0,492.811811505508,29975.614999999998
CLT-MDW,53541.6171043771,0.6628726150392816,8.30084175084175,162.0,205.00430622009569,-21723.16
CLT-MEM,50765.94359634552,0.6497189975721952,1.240608228980322,559.0,450.605,12335.415
CLT-MGM,48579.34528735632,0.6397701149425288,2.9380390242459207,261.0,350.6,759.7249999999999
CLT-MHT,55928.93458489528,0.6406114526582363,0.1436577776290695,243.0,271.5974512743628,-16646.97
CLT-MIA,54357.930888039045,0.6492505204893757,5.313776208000226,705.0,233.92668506109578,-19437.77
CLT-MKE,54314.04686537832,0.6557664592204389,5.174441245029481,426.0,320.867005229284,-7640.915
CLT-MLB,40879.55505804312,0.6370841625207297,-0.42213899292550994,268.0,436.8235294117647,19238.705
CLT-MOB,51612.8567325668,0.6338274464389113,7.066558441558442,308.0,380.30352303523034,1033.295
CLT-MSN,54961.10469220246,0.6361915184678523,4.585294117647059,170.0,457.241935483871,7670.925
CLT-MSP,60288.975298747144,0.6538363810846523,2.074700666045218,642.0,255.58916756886805,-22289.425000000003
CLT-MSY,53417.669457694916,0.65062213847705,0.22757475083056478,602.0,327.0593784078517,-6304.9
CLT-MTJ,57862.56923076924,0.6726923076923077,-15.307692307692308,13.0,359.93333333333334,-4728.845000000001
CLT-MYR,34303.31025110783,0.6465214180206795,-2.2695716395864105,677.0,643.05,53371.46
CLT-OAJ,35288.18042345574,0.6432057089007782,1.4420363517300196,512.0,297.75,7517.160000000002
CLT-OKC,59992.912257405515,0.6662579800817161,9.91782082324455,176.0,477.8236111111111,8341.654999999999
CLT-OMA,58904.89482705014,0.6600463142894157,6.151209677419355,248.0,575.0510416666666,21627.495000000003
CLT-ORD,54250.31236447398,0.6473685478605056,8.665403919131426,1167.0,227.6082705752326,-20249.445
CLT-ORF,46846.83602753987,0.6593079426456823,-0.061910893864535854,755.0,437.7035984848485,15484.615000000002
CLT-PBI,52647.22213438735,0.6600098814229248,4.226981176378508,506.0,392.5783422459893,3793.965
CLT-PDX,85015.37714285712,0.6633766233766234,10.837662337662337,77.0,528.1756799493992,-10295.86
CLT-PGV,35965.520064897886,0.6506952228912526,3.983880539700826,338.0,492.6666666666667,32704.515
CLT-PHF,46421.416661412004,0.6527660173403895,-4.506259780907668,415.0,518.7445054945055,25871.705
CLT-PHL,50088.51031373794,0.6498180215118734,1.0778117572345929,797.0,305.5820806461335,-5825.235000000001
CLT-PHX,74493.75253838244,0.6607626257253957,3.5914205344585093,711.0,477.3828509852217,-6781.0650000000005
CLT-PIA,53775.34160342718,0.6484944920440636,4.459064327485381,171.0,561.25,23557.629999999997
CLT-PIT,49877.32427915519,0.6421149485880125,5.534361500568397,726.0,313.88144927536234,-5072.925
CLT-PNS,42413.79532814096,0.6636346080183861,9.233799575070822,352.0,332.3703703703704,6346.140000000001
CLT-PVD,54800.364665936475,0.6415416210295728,0.03218773096821881,330.0,299.1862612612613,-11921.485
CLT-PWM,56388.98154473289,0.6462397196595866,-3.618894371737109,236.0,329.5672297297298,-9269.414999999999
CLT-RDU,43533.102940017736,0.6528766620703241,-1.2724358974358976,780.0,290.5952380952381,-1018.3950000000001
CLT-RIC,46149.03788984656,0.6553683680472924,-0.8110667909932312,761.0,412.5045033453423,12507.02
CLT-ROA,44759.39842419261,0.6637312766590616,-1.2518576973936781,593.0,641.0833333333334,44988.13
CLT-ROC,52469.61720930232,0.6463450166112957,2.065579710144928,300.0,402.7736787022501,4120.95
CLT-RSW,52689.41579381779,0.639192658381868,3.1313694885772416,507.0,238.78189102564102,-17689.54
CLT-SAN,79970.792243346,0.6440684410646388,2.2203065134099615,263.0,477.4210084033613,-13963.955
CLT-SAT,62592.50498126588,0.6548380837682323,3.9112945492662474,423.0,315.36330710628204,-16706.260000000002
CLT-SAV,45581.21939864777,0.6541928770742673,2.280029730543429,729.0,444.17045454545456,17112.760000000002
CLT-SBN,56177.070049261085,0.6597944170771757,10.21264367816092,174.0,496.4166666666667,13948.079999999998
CLT-SBY,38048.47340782122,0.6602202048417132,-5.255398280082858,179.0,395.40277777777777,18783.65
CLT-SDF,48793.13036605657,0.6489712146422629,3.7236369938990572,600.0,345.9516364699007,652.2
CLT-SEA,84284.80687018414,0.6462153911453572,2.0781993654151245,247.0,505.7405734485468,-14397.829999999998
CLT-SFO,86232.95474953705,0.6414469507166087,10.88023840276373,358.0,498.84944684944685,-17745.735
CLT-SGF,55585.672452830186,0.6518867924528302,6.8768939393939394,265.0,462.88529411764705,9327.295
CLT-SHV,46589.14749373916,0.6420641494895011,2.0433526011560694,174.0,534.7166666666667,26569.785
CLT-SJU,68644.71359223302,0.6552912621359224,0.4733009708737863,206.0,282.0154761904762,-27097.22
CLT-SLC,73843.58050789987,0.6493559267008152,1.5746879734506891,166.0,466.8780612244898,-8664.085000000001
CLT-SMF,82708.66352941176,0.6658235294117647,-0.5470588235294117,85.0,499.70435323383083,-11504.92
CLT-SRQ,51409.69316293929,0.6605750798722045,3.626198083067093,313.0,405.9136904761905,6841.625
CLT-STL,52901.62209302325,0.6445930232558139,4.938358922254835,516.0,381.59365468409584,805.05
CLT-STT,62113.09887640449,0.6426966292134831,12.317160367722167,89.0,608.9568965517242,20660.690000000002
CLT-STX,60461.01230769231,0.6811538461538461,-7.0,13.0,686.9,37883.979999999996
CLT-SYR,53287.546346153846,0.6377980526418026,2.023445551356922,286.0,394.7157842157842,1526.8349999999998
CLT-TLH,48821.35016683518,0.6578988877654196,1.2478683398825368,344.0,499.3663003663004,21490.45
CLT-TOL,51516.054117647065,0.6565294117647058,3.7794117647058822,170.0,298.25961538461536,-7757.105
CLT-TPA,51250.877222844356,0.6541769316909294,3.442889137737962,893.0,170.63801886792453,-24346.145
CLT-TRI,43639.856231964484,0.6484335183129857,1.0585301529952273,424.0,617.5,40980.715
CLT-TTN,45617.009230769225,0.6329487179487179,19.705128205128204,39.0,13.748259303721488,-39445.979999999996
CLT-TUL,56933.70333333333,0.6701666666666666,-0.1679081315952824,180.0,499.80399274047187,14747.86
CLT-TUS,75409.2052631579,0.674342105263158,3.1842105263157894,38.0,562.390977443609,5159.975
CLT-TYS,45533.067315436245,0.6455569789588246,4.318718256847451,592.0,468.45658263305324,19468.915
CLT-VPS,50520.48064411717,0.6493254931578285,4.055567253817703,333.0,402.39772727272725,6282.219999999999
CLT-XNA,45006.65568127761,0.6432084607543322,1.5921527474405974,324.0,511.75925925925924,25329.379999999997
CMH-DAL,59803.87787878787,0.6671606060606061,7.637474747474748,99.0,205.99404761904762,-27647.535
CMH-DCA,47891.99070148808,0.6517759294281591,1.9519954425559145,566.0,105.07753282140203,-29632.155
CMH-DEN,64823.82399466983,0.655375544650789,6.587022505182114,307.0,271.6620223048327,-24628.065000000002
CMH-DFW,60544.20380659734,0.6555098593842208,10.265038359007754,313.0,208.62697377224674,-28604.225
CMH-DTW,45511.17267080746,0.65175983436853,-0.9014522821576764,483.0,555.3101851851852,31436.92
CMH-EWR,55056.453885242765,0.6516813105785142,21.13548860302415,421.0,407.5123939986954,2618.96
CMH-FLL,59655.581399200455,0.6384891966495336,-1.7315877570540412,204.0,248.35646394150882,-23471.575
CMH-HOU,59744.55318181818,0.6746022727272727,-9.568181818181818,88.0,297.8852648623641,-14831.52
CMH-IAD,48994.79384615384,0.6406000000000001,5.473133903133903,325.0,220.58901515151513,-16248.73
CMH-IAH,59993.30233730998,0.6629735067629574,0.42021705302637347,353.0,264.1954474097331,-20321.57
CMH-JFK,52725.30870938423,0.6549140346890858,6.033410732714138,324.0,340.1509387351779,-3586.9849999999997
CMH-LAS,75164.89668310915,0.6617643003768499,3.3342074099137204,254.0,201.6014265148541,-43850.020000000004
CMH-LAX,78953.09759344597,0.6489630269670592,-2.272178758975458,216.0,343.33460289010867,-29848.065
CMH-LGA,53665.97886985475,0.6458299585373368,13.340204173958,897.0,273.5108134920635,-13816.875
CMH-MCO,57292.83031879195,0.6432339105944391,4.1777924256951104,447.0,171.24124223367892,-30760.56
CMH-MDW,47449.56623830465,0.6443913196664622,5.545934495468199,389.0,54.37678856301386,-35930.84
CMH-MIA,62171.094282877006,0.6281003688466449,11.971698113207546,265.0,373.2257653061224,-10889.744999999999
CMH-MSP,54476.36592885375,0.6614359683794466,-2.1149568679495685,275.0,456.52514961527504,10546.115
CMH-MSY,55239.826666666675,0.6463888888888889,-7.277777777777778,18.0,292.8125912941864,-12860.945
CMH-OAK,84330.67142857144,0.6948809523809524,14.059523809523808,6.0,422.31190476190477,-20775.204999999998
CMH-ORD,49264.28647033508,0.6494983190384089,11.17834184344563,1256.0,257.2285026509842,-11303.904999999999
CMH-PBI,59547.52,0.6714,4.54,25.0,392.6734601449275,-2119.5249999999996
CMH-PHL,49063.8770634625,0.6422565213226764,-2.719726801545322,433.0,352.5083170254403,712.0700000000002
CMH-PHX,72202.2700193701,0.6459974890594735,1.1083793672429874,263.0,302.88533724340175,-28547.65
CMH-RDU,50833.416774193545,0.6579569892473118,7.327956989247311,93.0,308.88214285714287,-5581.485000000001
CMH-RSW,58931.3,0.6528,-0.31286036036036036,300.0,136.26391964314368,-36571.085
CMH-SEA,79698.76000000001,0.641,13.219999999999999,25.0,429.436741088915,-20157.97
CMH-STL,49265.363286065854,0.6374653306769795,3.569494902144615,159.0,240.42857142857142,-14150.130000000001
CMH-TPA,57095.663058966136,0.6641820610087316,1.6006722745853181,298.0,163.08199580932427,-30783.159999999996
CMI-DFW,48655.17342099856,0.6209406205054449,18.573260073260073,155.0,408.85416666666663,6466.24
CMI-ORD,36971.00506329114,0.6529272151898734,15.295238095238094,316.0,339.6111111111111,11947.755000000001
CMX-ORD,41287.20815343596,0.6481035520770619,10.781023818923542,151.0,184.05434782608694,-12893.23
CNY-DEN,50510.305220387076,0.6701456581213903,14.352911831119046,139.0,53.30252100840336,-38675.195
COD-DEN,44291.94831761485,0.6658782070783896,16.973684210526315,171.0,325.75428571428574,3751.7349999999997
COS-DEN,46872.0875835396,0.6549000076938811,15.986044756405901,727.0,344.0,2769.33
COS-DFW,53638.66639804639,0.6613813593813593,7.806153871488325,350.0,253.35320881226056,-15496.375
COS-IAH,62472.22640307259,0.6543520455402763,22.463401460855252,241.0,434.9962153069806,-963.6300000000001
COS-LAS,54227.44,0.6442,-0.8733333333333333,75.0,39.43577235772358,-44637.135
COS-LAX,58966.6045508982,0.6421996007984032,5.415261044176707,165.0,302.8298401037165,-15575.77
COS-MCO,69410.2,0.6665,-5.8277551020408165,50.0,253.4661933739013,-30957.655
COS-ORD,63418.90974265602,0.6528282748634429,19.542940919356013,373.0,378.125,-9478.975
COS-PHX,52673.36,0.6171333333333333,-8.373333333333333,75.0,52.80129566694987,-41836.34
COS-SLC,49672.08359550561,0.6506179775280899,0.3735955056179775,178.0,311.57972136222907,-4573.885
COU-DEN,48870.93147335423,0.643944618599791,24.512800417972834,87.0,322.8848484848485,-2779.325
COU-DFW,42232.14293271996,0.6470922944220816,8.54376734505088,185.0,279.3363286264442,-1551.22
COU-ORD,42084.955669697505,0.6498039976394474,19.492596422520958,301.0,384.7548076923077,12466.715
CPR-DEN,42743.43843479792,0.6450836065213087,23.50830564784053,301.0,347.45,6599.004999999999
CPR-SLC,36394.33407821228,0.6362569832402234,-13.212086498022725,179.0,175.54924242424244,-9601.645
CRP-DFW,48877.55692321534,0.6501237895046784,4.434040199151761,493.0,332.3308943089431,-1115.4450000000002
CRP-HOU,44635.200877742944,0.6602194357366772,-6.269592476489028,319.0,111.94202898550725,-25232.405
CRP-IAH,45454.8184139265,0.6528239845261122,3.1569116072937597,517.0,381.66875,8947.455
CRW-DCA,47390.39,0.6640219298245613,4.73838808250573,114.0,319.9321428571428,-253.84500000000003
CRW-IAD,49842.72,0.604,5.833333333333334,5.0,0.0,-45614.72
CRW-IAH,64310.6875,0.6756249999999999,18.035416666666666,80.0,528.968660968661,11895.58
CRW-ORD,54968.18552072376,0.6606795707973911,22.883673469387755,97.0,451.90756302521004,9369.79
